,sales,number_of_customers,visitors,opening_hour,closing_hour
2017-09-16 10:00:00,1844.0,2.0,21.0,10.0,16.0
2017-09-16 11:00:00,7585.0,8.0,43.0,10.0,16.0
2017-09-16 12:00:00,6590.0,7.0,37.0,10.0,16.0
2017-09-16 13:00:00,10045.0,9.0,51.0,10.0,16.0
2017-09-16 14:00:00,3317.0,1.0,44.0,10.0,16.0
2017-09-16 15:00:00,3815.0,5.0,64.0,10.0,16.0
2017-09-18 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-09-18 09:00:00,0.0,0.0,5.0,10.0,18.0
2017-09-18 10:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-18 11:00:00,4250.0,5.0,21.0,10.0,18.0
2017-09-18 12:00:00,2355.0,3.0,19.0,10.0,18.0
2017-09-18 13:00:00,3810.0,2.0,14.0,10.0,18.0
2017-09-18 14:00:00,2686.0,3.0,12.0,10.0,18.0
2017-09-18 15:00:00,0.0,0.0,14.0,10.0,18.0
2017-09-18 16:00:00,928.0,2.0,13.0,10.0,18.0
2017-09-18 17:00:00,1379.0,1.0,12.0,10.0,18.0
2017-09-18 18:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-19 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-09-19 10:00:00,0.0,0.0,16.0,10.0,18.0
2017-09-19 11:00:00,3957.0,3.0,18.0,10.0,18.0
2017-09-19 12:00:00,1845.0,2.0,4.0,10.0,18.0
2017-09-19 13:00:00,0.0,0.0,2.0,10.0,18.0
2017-09-19 14:00:00,0.0,0.0,8.0,10.0,18.0
2017-09-19 15:00:00,3270.0,4.0,20.0,10.0,18.0
2017-09-19 16:00:00,5490.0,6.0,12.0,10.0,18.0
2017-09-19 17:00:00,1778.0,2.0,2.0,10.0,18.0
2017-09-19 18:00:00,2040.0,2.0,3.0,10.0,18.0
2017-09-20 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-09-20 10:00:00,1270.0,1.0,7.0,10.0,18.0
2017-09-20 11:00:00,0.0,0.0,3.0,10.0,18.0
2017-09-20 12:00:00,0.0,0.0,6.0,10.0,18.0
2017-09-20 13:00:00,3157.0,3.0,9.0,10.0,18.0
2017-09-20 14:00:00,1107.0,2.0,17.0,10.0,18.0
2017-09-20 15:00:00,4198.0,5.0,11.0,10.0,18.0
2017-09-20 16:00:00,6126.0,5.0,10.0,10.0,18.0
2017-09-20 17:00:00,0.0,0.0,5.0,10.0,18.0
2017-09-20 18:00:00,0.0,0.0,3.0,10.0,18.0
2017-09-20 19:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-21 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-21 09:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-21 10:00:00,5286.0,3.0,13.0,10.0,18.0
2017-09-21 11:00:00,0.0,0.0,27.0,10.0,18.0
2017-09-21 12:00:00,4588.0,5.0,18.0,10.0,18.0
2017-09-21 13:00:00,2824.0,4.0,6.0,10.0,18.0
2017-09-21 14:00:00,1516.0,2.0,12.0,10.0,18.0
2017-09-21 15:00:00,2991.0,3.0,24.0,10.0,18.0
2017-09-21 16:00:00,3428.0,4.0,23.0,10.0,18.0
2017-09-21 17:00:00,1077.0,1.0,11.0,10.0,18.0
2017-09-21 18:00:00,1888.0,1.0,18.0,10.0,18.0
2017-09-22 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-22 10:00:00,0.0,0.0,6.0,10.0,18.0
2017-09-22 11:00:00,1443.0,2.0,8.0,10.0,18.0
2017-09-22 12:00:00,0.0,0.0,18.0,10.0,18.0
2017-09-22 13:00:00,3547.0,3.0,8.0,10.0,18.0
2017-09-22 14:00:00,3274.0,5.0,18.0,10.0,18.0
2017-09-22 15:00:00,1381.0,2.0,9.0,10.0,18.0
2017-09-22 16:00:00,1717.0,1.0,12.0,10.0,18.0
2017-09-22 17:00:00,0.0,0.0,5.0,10.0,18.0
2017-09-22 18:00:00,0.0,0.0,7.0,10.0,18.0
2017-09-23 09:00:00,0.0,0.0,3.0,10.0,16.0
2017-09-23 10:00:00,0.0,0.0,15.0,10.0,16.0
2017-09-23 11:00:00,6163.0,8.0,39.0,10.0,16.0
2017-09-23 12:00:00,6874.0,6.0,55.0,10.0,16.0
2017-09-23 13:00:00,3450.0,2.0,17.0,10.0,16.0
2017-09-23 14:00:00,4446.0,8.0,51.0,10.0,16.0
2017-09-23 15:00:00,3504.0,7.0,22.0,10.0,16.0
2017-09-25 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-09-25 10:00:00,1417.0,2.0,4.0,10.0,18.0
2017-09-25 11:00:00,1421.0,1.0,9.0,10.0,18.0
2017-09-25 12:00:00,2044.0,3.0,17.0,10.0,18.0
2017-09-25 13:00:00,1271.0,1.0,21.0,10.0,18.0
2017-09-25 14:00:00,5697.0,5.0,14.0,10.0,18.0
2017-09-25 15:00:00,2785.0,1.0,14.0,10.0,18.0
2017-09-25 16:00:00,2485.0,2.0,10.0,10.0,18.0
2017-09-25 17:00:00,1172.0,2.0,7.0,10.0,18.0
2017-09-25 18:00:00,0.0,0.0,12.0,10.0,18.0
2017-09-25 19:00:00,1003.0,1.0,0.0,10.0,18.0
2017-09-26 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-26 09:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-26 10:00:00,0.0,2.0,9.0,10.0,18.0
2017-09-26 11:00:00,4604.0,5.0,18.0,10.0,18.0
2017-09-26 12:00:00,1035.0,2.0,8.0,10.0,18.0
2017-09-26 13:00:00,5924.0,4.0,12.0,10.0,18.0
2017-09-26 14:00:00,6011.0,5.0,19.0,10.0,18.0
2017-09-26 15:00:00,3854.0,3.0,26.0,10.0,18.0
2017-09-26 16:00:00,6191.0,5.0,25.0,10.0,18.0
2017-09-26 17:00:00,2208.0,3.0,8.0,10.0,18.0
2017-09-26 18:00:00,0.0,0.0,4.0,10.0,18.0
2017-09-27 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-27 09:00:00,0.0,0.0,6.0,10.0,18.0
2017-09-27 10:00:00,1121.0,1.0,15.0,10.0,18.0
2017-09-27 11:00:00,2482.0,3.0,12.0,10.0,18.0
2017-09-27 12:00:00,3243.0,4.0,27.0,10.0,18.0
2017-09-27 13:00:00,3981.0,2.0,14.0,10.0,18.0
2017-09-27 14:00:00,0.0,0.0,14.0,10.0,18.0
2017-09-27 15:00:00,1853.0,1.0,15.0,10.0,18.0
2017-09-27 16:00:00,0.0,0.0,10.0,10.0,18.0
2017-09-27 17:00:00,0.0,0.0,12.0,10.0,18.0
2017-09-27 18:00:00,0.0,0.0,5.0,10.0,18.0
2017-09-28 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-09-28 09:00:00,0.0,0.0,2.0,10.0,18.0
2017-09-28 10:00:00,0.0,0.0,14.0,10.0,18.0
2017-09-28 11:00:00,13613.0,14.0,27.0,10.0,18.0
2017-09-28 12:00:00,3018.0,1.0,11.0,10.0,18.0
2017-09-28 13:00:00,0.0,0.0,33.0,10.0,18.0
2017-09-28 14:00:00,3757.0,2.0,12.0,10.0,18.0
2017-09-28 15:00:00,0.0,0.0,24.0,10.0,18.0
2017-09-28 16:00:00,2144.0,1.0,3.0,10.0,18.0
2017-09-28 17:00:00,1554.0,1.0,11.0,10.0,18.0
2017-09-28 18:00:00,1611.0,1.0,9.0,10.0,18.0
2017-09-29 09:00:00,0.0,0.0,5.0,10.0,18.0
2017-09-29 10:00:00,1546.0,1.0,23.0,10.0,18.0
2017-09-29 11:00:00,1933.0,2.0,9.0,10.0,18.0
2017-09-29 12:00:00,1657.0,2.0,12.0,10.0,18.0
2017-09-29 13:00:00,0.0,0.0,26.0,10.0,18.0
2017-09-29 14:00:00,2168.0,3.0,9.0,10.0,18.0
2017-09-29 15:00:00,1024.0,1.0,18.0,10.0,18.0
2017-09-29 16:00:00,1572.0,2.0,17.0,10.0,18.0
2017-09-29 17:00:00,1895.0,2.0,11.0,10.0,18.0
2017-09-29 18:00:00,4295.0,5.0,9.0,10.0,18.0
2017-09-30 09:00:00,0.0,0.0,3.0,10.0,16.0
2017-09-30 10:00:00,1582.0,2.0,13.0,10.0,16.0
2017-09-30 11:00:00,4377.0,8.0,54.0,10.0,16.0
2017-09-30 12:00:00,3014.0,2.0,48.0,10.0,16.0
2017-09-30 13:00:00,1282.0,1.0,25.0,10.0,16.0
2017-09-30 14:00:00,9285.0,6.0,56.0,10.0,16.0
2017-09-30 15:00:00,932.0,2.0,38.0,10.0,16.0
2017-10-02 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-02 10:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-02 11:00:00,1997.0,1.0,9.0,10.0,18.0
2017-10-02 12:00:00,1645.0,6.0,5.0,10.0,18.0
2017-10-02 13:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-02 14:00:00,0.0,0.0,5.0,10.0,18.0
2017-10-02 15:00:00,0.0,0.0,8.0,10.0,18.0
2017-10-02 16:00:00,3504.0,6.0,11.0,10.0,18.0
2017-10-02 17:00:00,1016.0,2.0,7.0,10.0,18.0
2017-10-02 18:00:00,0.0,0.0,4.0,10.0,18.0
2017-10-03 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-03 09:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-03 10:00:00,0.0,0.0,5.0,10.0,18.0
2017-10-03 11:00:00,0.0,0.0,16.0,10.0,18.0
2017-10-03 12:00:00,1469.0,1.0,15.0,10.0,18.0
2017-10-03 13:00:00,1512.0,4.0,13.0,10.0,18.0
2017-10-03 14:00:00,2587.0,4.0,14.0,10.0,18.0
2017-10-03 15:00:00,0.0,0.0,11.0,10.0,18.0
2017-10-03 16:00:00,853.0,2.0,15.0,10.0,18.0
2017-10-03 17:00:00,2335.0,1.0,6.0,10.0,18.0
2017-10-03 18:00:00,0.0,0.0,11.0,10.0,18.0
2017-10-04 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-04 09:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-04 10:00:00,1669.0,2.0,23.0,10.0,18.0
2017-10-04 11:00:00,3968.0,4.0,11.0,10.0,18.0
2017-10-04 12:00:00,4346.0,5.0,6.0,10.0,18.0
2017-10-04 13:00:00,4113.0,6.0,10.0,10.0,18.0
2017-10-04 14:00:00,2565.0,3.0,10.0,10.0,18.0
2017-10-04 15:00:00,1502.0,1.0,17.0,10.0,18.0
2017-10-04 16:00:00,2785.0,4.0,6.0,10.0,18.0
2017-10-04 17:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-04 18:00:00,0.0,0.0,4.0,10.0,18.0
2017-10-05 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-05 09:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-05 10:00:00,0.0,0.0,17.0,10.0,18.0
2017-10-05 11:00:00,2381.0,1.0,13.0,10.0,18.0
2017-10-05 12:00:00,1393.0,1.0,11.0,10.0,18.0
2017-10-05 13:00:00,6490.0,6.0,16.0,10.0,18.0
2017-10-05 14:00:00,0.0,0.0,13.0,10.0,18.0
2017-10-05 15:00:00,0.0,0.0,13.0,10.0,18.0
2017-10-05 16:00:00,1745.0,2.0,5.0,10.0,18.0
2017-10-05 17:00:00,2717.0,3.0,15.0,10.0,18.0
2017-10-05 18:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-06 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-06 10:00:00,0.0,0.0,15.0,10.0,18.0
2017-10-06 11:00:00,3609.0,4.0,14.0,10.0,18.0
2017-10-06 12:00:00,5363.0,5.0,11.0,10.0,18.0
2017-10-06 13:00:00,0.0,0.0,15.0,10.0,18.0
2017-10-06 14:00:00,2877.0,4.0,16.0,10.0,18.0
2017-10-06 15:00:00,3546.0,3.0,16.0,10.0,18.0
2017-10-06 16:00:00,0.0,0.0,24.0,10.0,18.0
2017-10-06 17:00:00,1887.0,1.0,5.0,10.0,18.0
2017-10-06 18:00:00,0.0,0.0,13.0,10.0,18.0
2017-10-07 09:00:00,0.0,0.0,8.0,10.0,16.0
2017-10-07 10:00:00,1351.0,1.0,5.0,10.0,16.0
2017-10-07 11:00:00,3367.0,4.0,30.0,10.0,16.0
2017-10-07 12:00:00,1473.0,2.0,27.0,10.0,16.0
2017-10-07 13:00:00,6219.0,4.0,41.0,10.0,16.0
2017-10-07 14:00:00,1874.0,3.0,13.0,10.0,16.0
2017-10-07 15:00:00,3107.0,3.0,9.0,10.0,16.0
2017-10-09 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-09 09:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-09 10:00:00,0.0,0.0,14.0,10.0,18.0
2017-10-09 11:00:00,5988.0,4.0,25.0,10.0,18.0
2017-10-09 12:00:00,3037.0,3.0,14.0,10.0,18.0
2017-10-09 13:00:00,1268.0,1.0,12.0,10.0,18.0
2017-10-09 14:00:00,2210.0,4.0,10.0,10.0,18.0
2017-10-09 15:00:00,132.0,2.0,16.0,10.0,18.0
2017-10-09 16:00:00,1989.0,2.0,7.0,10.0,18.0
2017-10-09 17:00:00,0.0,0.0,7.0,10.0,18.0
2017-10-09 18:00:00,0.0,0.0,6.0,10.0,18.0
2017-10-10 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-10 09:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-10 10:00:00,0.0,0.0,13.0,10.0,18.0
2017-10-10 11:00:00,2792.0,2.0,6.0,10.0,18.0
2017-10-10 12:00:00,5537.0,6.0,11.0,10.0,18.0
2017-10-10 13:00:00,0.0,0.0,12.0,10.0,18.0
2017-10-10 14:00:00,0.0,0.0,7.0,10.0,18.0
2017-10-10 15:00:00,1917.0,2.0,6.0,10.0,18.0
2017-10-10 16:00:00,2370.0,4.0,31.0,10.0,18.0
2017-10-10 17:00:00,0.0,0.0,9.0,10.0,18.0
2017-10-11 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-11 09:00:00,0.0,0.0,4.0,10.0,18.0
2017-10-11 10:00:00,0.0,0.0,5.0,10.0,18.0
2017-10-11 11:00:00,1282.0,1.0,17.0,10.0,18.0
2017-10-11 12:00:00,1216.0,2.0,26.0,10.0,18.0
2017-10-11 13:00:00,1462.0,2.0,6.0,10.0,18.0
2017-10-11 14:00:00,2145.0,2.0,12.0,10.0,18.0
2017-10-11 15:00:00,0.0,0.0,8.0,10.0,18.0
2017-10-11 16:00:00,0.0,0.0,9.0,10.0,18.0
2017-10-11 17:00:00,0.0,0.0,6.0,10.0,18.0
2017-10-11 18:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-12 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-12 10:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-12 11:00:00,3195.0,2.0,14.0,10.0,18.0
2017-10-12 12:00:00,4461.0,3.0,10.0,10.0,18.0
2017-10-12 13:00:00,3450.0,3.0,11.0,10.0,18.0
2017-10-12 14:00:00,0.0,0.0,7.0,10.0,18.0
2017-10-12 15:00:00,0.0,2.0,9.0,10.0,18.0
2017-10-12 16:00:00,0.0,0.0,13.0,10.0,18.0
2017-10-12 17:00:00,0.0,0.0,8.0,10.0,18.0
2017-10-12 18:00:00,0.0,0.0,6.0,10.0,18.0
2017-10-13 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-13 09:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-13 10:00:00,4329.0,5.0,12.0,10.0,18.0
2017-10-13 11:00:00,0.0,0.0,13.0,10.0,18.0
2017-10-13 12:00:00,1466.0,1.0,8.0,10.0,18.0
2017-10-13 13:00:00,0.0,0.0,29.0,10.0,18.0
2017-10-13 14:00:00,1692.0,1.0,9.0,10.0,18.0
2017-10-13 15:00:00,1548.0,2.0,13.0,10.0,18.0
2017-10-13 16:00:00,0.0,0.0,19.0,10.0,18.0
2017-10-13 17:00:00,2608.0,3.0,5.0,10.0,18.0
2017-10-13 18:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-14 09:00:00,0.0,0.0,3.0,10.0,16.0
2017-10-14 10:00:00,0.0,0.0,3.0,10.0,16.0
2017-10-14 11:00:00,1596.0,2.0,40.0,10.0,16.0
2017-10-14 12:00:00,1683.0,1.0,36.0,10.0,16.0
2017-10-14 13:00:00,7343.0,3.0,32.0,10.0,16.0
2017-10-14 14:00:00,0.0,0.0,24.0,10.0,16.0
2017-10-14 15:00:00,0.0,0.0,21.0,10.0,16.0
2017-10-16 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-16 10:00:00,0.0,0.0,9.0,10.0,18.0
2017-10-16 11:00:00,0.0,0.0,11.0,10.0,18.0
2017-10-16 12:00:00,2651.0,1.0,11.0,10.0,18.0
2017-10-16 13:00:00,5944.0,5.0,24.0,10.0,18.0
2017-10-16 14:00:00,1621.0,1.0,16.0,10.0,18.0
2017-10-16 15:00:00,0.0,0.0,17.0,10.0,18.0
2017-10-16 16:00:00,0.0,0.0,16.0,10.0,18.0
2017-10-16 17:00:00,0.0,0.0,9.0,10.0,18.0
2017-10-16 18:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-17 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-17 10:00:00,1721.0,1.0,6.0,10.0,18.0
2017-10-17 11:00:00,2921.0,2.0,10.0,10.0,18.0
2017-10-17 12:00:00,1426.0,1.0,17.0,10.0,18.0
2017-10-17 13:00:00,2934.0,3.0,23.0,10.0,18.0
2017-10-17 14:00:00,2095.0,2.0,5.0,10.0,18.0
2017-10-17 15:00:00,0.0,0.0,19.0,10.0,18.0
2017-10-17 16:00:00,1282.0,1.0,9.0,10.0,18.0
2017-10-17 17:00:00,0.0,0.0,8.0,10.0,18.0
2017-10-17 18:00:00,0.0,0.0,5.0,10.0,18.0
2017-10-18 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-18 09:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-18 10:00:00,1406.0,2.0,4.0,10.0,18.0
2017-10-18 11:00:00,0.0,0.0,8.0,10.0,18.0
2017-10-18 12:00:00,1831.0,2.0,10.0,10.0,18.0
2017-10-18 13:00:00,1014.0,1.0,16.0,10.0,18.0
2017-10-18 14:00:00,0.0,0.0,13.0,10.0,18.0
2017-10-18 15:00:00,2352.0,2.0,23.0,10.0,18.0
2017-10-18 16:00:00,3560.0,3.0,11.0,10.0,18.0
2017-10-18 17:00:00,5834.0,4.0,11.0,10.0,18.0
2017-10-18 18:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-19 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-19 09:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-19 10:00:00,0.0,0.0,4.0,10.0,18.0
2017-10-19 11:00:00,1915.0,3.0,8.0,10.0,18.0
2017-10-19 12:00:00,0.0,0.0,38.0,10.0,18.0
2017-10-19 13:00:00,2573.0,4.0,30.0,10.0,18.0
2017-10-19 14:00:00,1355.0,1.0,6.0,10.0,18.0
2017-10-19 15:00:00,2392.0,3.0,19.0,10.0,18.0
2017-10-19 16:00:00,2934.0,1.0,19.0,10.0,18.0
2017-10-19 17:00:00,0.0,0.0,22.0,10.0,18.0
2017-10-19 18:00:00,2879.0,1.0,9.0,10.0,18.0
2017-10-20 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-20 09:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-20 10:00:00,5440.0,3.0,19.0,10.0,18.0
2017-10-20 11:00:00,0.0,0.0,9.0,10.0,18.0
2017-10-20 12:00:00,1627.0,2.0,15.0,10.0,18.0
2017-10-20 13:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-20 14:00:00,1940.0,4.0,30.0,10.0,18.0
2017-10-20 15:00:00,0.0,0.0,17.0,10.0,18.0
2017-10-20 16:00:00,0.0,0.0,5.0,10.0,18.0
2017-10-20 17:00:00,0.0,0.0,9.0,10.0,18.0
2017-10-21 09:00:00,0.0,0.0,2.0,10.0,16.0
2017-10-21 10:00:00,0.0,0.0,6.0,10.0,16.0
2017-10-21 11:00:00,0.0,0.0,25.0,10.0,16.0
2017-10-21 12:00:00,2087.0,1.0,15.0,10.0,16.0
2017-10-21 13:00:00,2496.0,2.0,31.0,10.0,16.0
2017-10-21 14:00:00,2041.0,3.0,59.0,10.0,16.0
2017-10-21 15:00:00,0.0,0.0,21.0,10.0,16.0
2017-10-21 16:00:00,0.0,0.0,4.0,10.0,16.0
2017-10-23 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-23 09:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-23 10:00:00,0.0,0.0,12.0,10.0,18.0
2017-10-23 11:00:00,3784.0,6.0,8.0,10.0,18.0
2017-10-23 12:00:00,0.0,0.0,11.0,10.0,18.0
2017-10-23 13:00:00,0.0,0.0,5.0,10.0,18.0
2017-10-23 14:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-23 15:00:00,7482.0,4.0,23.0,10.0,18.0
2017-10-23 16:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-23 17:00:00,1906.0,2.0,5.0,10.0,18.0
2017-10-23 18:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-24 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-24 10:00:00,1248.0,2.0,8.0,10.0,18.0
2017-10-24 11:00:00,4247.0,3.0,7.0,10.0,18.0
2017-10-24 12:00:00,0.0,0.0,12.0,10.0,18.0
2017-10-24 13:00:00,2352.0,4.0,5.0,10.0,18.0
2017-10-24 14:00:00,5118.0,6.0,5.0,10.0,18.0
2017-10-24 15:00:00,1882.0,2.0,17.0,10.0,18.0
2017-10-24 16:00:00,1245.0,1.0,10.0,10.0,18.0
2017-10-24 17:00:00,4227.0,4.0,12.0,10.0,18.0
2017-10-24 18:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-25 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-25 10:00:00,0.0,0.0,9.0,10.0,18.0
2017-10-25 11:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-25 12:00:00,0.0,0.0,9.0,10.0,18.0
2017-10-25 13:00:00,0.0,0.0,7.0,10.0,18.0
2017-10-25 14:00:00,0.0,0.0,10.0,10.0,18.0
2017-10-25 15:00:00,4679.0,6.0,19.0,10.0,18.0
2017-10-25 16:00:00,4236.0,3.0,11.0,10.0,18.0
2017-10-25 17:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-26 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-26 09:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-26 10:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-26 11:00:00,0.0,0.0,6.0,10.0,18.0
2017-10-26 12:00:00,1927.0,1.0,18.0,10.0,18.0
2017-10-26 13:00:00,0.0,0.0,11.0,10.0,18.0
2017-10-26 14:00:00,1328.0,1.0,12.0,10.0,18.0
2017-10-26 15:00:00,0.0,0.0,6.0,10.0,18.0
2017-10-26 16:00:00,1555.0,1.0,18.0,10.0,18.0
2017-10-26 17:00:00,0.0,0.0,14.0,10.0,18.0
2017-10-26 18:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-27 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-27 09:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-27 10:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-27 11:00:00,1725.0,1.0,12.0,10.0,18.0
2017-10-27 12:00:00,1908.0,2.0,9.0,10.0,18.0
2017-10-27 13:00:00,1712.0,2.0,11.0,10.0,18.0
2017-10-27 14:00:00,1813.0,1.0,6.0,10.0,18.0
2017-10-27 15:00:00,0.0,0.0,12.0,10.0,18.0
2017-10-27 16:00:00,4330.0,2.0,6.0,10.0,18.0
2017-10-27 18:00:00,0.0,0.0,3.0,10.0,18.0
2017-10-28 09:00:00,0.0,0.0,4.0,10.0,16.0
2017-10-28 10:00:00,3612.0,2.0,18.0,10.0,16.0
2017-10-28 11:00:00,3033.0,8.0,20.0,10.0,16.0
2017-10-28 12:00:00,2664.0,2.0,14.0,10.0,16.0
2017-10-28 13:00:00,3089.0,3.0,27.0,10.0,16.0
2017-10-28 14:00:00,7601.0,8.0,28.0,10.0,16.0
2017-10-28 15:00:00,4091.0,3.0,5.0,10.0,16.0
2017-10-30 08:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-30 09:00:00,0.0,0.0,2.0,10.0,18.0
2017-10-30 10:00:00,4231.0,3.0,8.0,10.0,18.0
2017-10-30 11:00:00,2589.0,2.0,4.0,10.0,18.0
2017-10-30 12:00:00,2015.0,2.0,8.0,10.0,18.0
2017-10-30 13:00:00,5035.0,4.0,12.0,10.0,18.0
2017-10-30 14:00:00,1456.0,1.0,29.0,10.0,18.0
2017-10-30 15:00:00,1355.0,1.0,3.0,10.0,18.0
2017-10-30 16:00:00,0.0,1.0,4.0,10.0,18.0
2017-10-30 17:00:00,3531.0,4.0,3.0,10.0,18.0
2017-10-31 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-31 10:00:00,0.0,0.0,1.0,10.0,18.0
2017-10-31 11:00:00,6351.0,5.0,11.0,10.0,18.0
2017-10-31 12:00:00,0.0,0.0,4.0,10.0,18.0
2017-10-31 13:00:00,0.0,0.0,18.0,10.0,18.0
2017-10-31 14:00:00,3657.0,4.0,11.0,10.0,18.0
2017-10-31 15:00:00,915.0,1.0,20.0,10.0,18.0
2017-10-31 16:00:00,3181.0,2.0,12.0,10.0,18.0
2017-10-31 17:00:00,3978.0,4.0,4.0,10.0,18.0
2017-10-31 18:00:00,0.0,0.0,2.0,10.0,18.0
2017-11-01 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-11-01 10:00:00,861.0,2.0,4.0,10.0,18.0
2017-11-01 11:00:00,0.0,0.0,8.0,10.0,18.0
2017-11-01 12:00:00,0.0,0.0,11.0,10.0,18.0
2017-11-01 13:00:00,1259.0,2.0,22.0,10.0,18.0
2017-11-01 14:00:00,1431.0,2.0,6.0,10.0,18.0
2017-11-01 15:00:00,712.0,1.0,4.0,10.0,18.0
2017-11-01 16:00:00,10958.0,6.0,18.0,10.0,18.0
2017-11-01 17:00:00,7050.0,10.0,34.0,10.0,18.0
2017-11-01 18:00:00,5164.0,4.0,60.0,10.0,18.0
2017-11-01 19:00:00,0.0,0.0,38.0,10.0,18.0
2017-11-01 20:00:00,2079.0,2.0,31.0,10.0,18.0
2017-11-01 21:00:00,0.0,0.0,8.0,10.0,18.0
2017-11-02 08:00:00,0.0,0.0,1.0,10.0,18.0
2017-11-02 10:00:00,1358.0,2.0,8.0,10.0,18.0
2017-11-02 11:00:00,4307.0,2.0,13.0,10.0,18.0
2017-11-02 12:00:00,0.0,0.0,22.0,10.0,18.0
2017-11-02 13:00:00,1330.0,1.0,23.0,10.0,18.0
2017-11-02 14:00:00,1875.0,1.0,18.0,10.0,18.0
2017-11-02 15:00:00,0.0,0.0,13.0,10.0,18.0
2017-11-02 16:00:00,4077.0,3.0,8.0,10.0,18.0
2017-11-02 18:00:00,1083.0,2.0,1.0,10.0,18.0
2017-11-03 09:00:00,0.0,0.0,3.0,10.0,18.0
2017-11-03 10:00:00,0.0,0.0,6.0,10.0,18.0
2017-11-03 11:00:00,283.0,1.0,2.0,10.0,18.0
2017-11-03 12:00:00,1544.0,2.0,18.0,10.0,18.0
2017-11-03 13:00:00,9938.0,5.0,7.0,10.0,18.0
2017-11-03 14:00:00,3873.0,4.0,7.0,10.0,18.0
2017-11-03 15:00:00,0.0,0.0,4.0,10.0,18.0
2017-11-03 16:00:00,6668.0,2.0,10.0,10.0,18.0
2017-11-03 17:00:00,0.0,0.0,2.0,10.0,18.0
